id_erm;mre_guid;departamento;municipio;tipologia;cod_dane_muni;cod_dane_depto;organización;motivo_de_actividad;fecha_de_inicio;año_inicio;mes;fecha_de_finalizacion;nombre_del_sitio;location_guid;tipo_de_actividad;otromodeloerm;indigenashombresedad0a5;indigenashombresedad6a11;indigenashombresedad12a17;indigenashombresedad18a23;indigenashombresedad24omas;indigenashombresedadtotalh;indigenasmujeresedad0a5;indigenasmujeresedad6a11;indigenasmujeresedad12a17;indigenasmujeresedad18a23;indigenasmujeresedad24omas;indigenasmujeresedadtotalm;afroshombresedad0a5;afroshombresedad6a11;afroshombresedad12a17;afroshombresedad18a23;afroshombresedad24omas;afroshombresedadtotalh;afrosmujeresedad0a5;afrosmujeresedad6a11;afrosmujeresedad12a17;afrosmujeresedad18a23;afrosmujeresedad24omas;afrosmujeresedadtotalm;mestizoshombresedad0a5;mestizoshombresedad6a11;mestizoshombresedad12a17;mestizoshombresedad18a23;mestizoshombresedad24omas;mestizoshombresedadtotalh;mestizosmujeresedad0a5;mestizosmujeresedad6a11;mestizosmujeresedad12a17;mestizosmujeresedad18a23;mestizosmujeresedad24omas;mestizosmujeresedadtotalm;comunidadintervenida;motivoactividad;tipodeevidencias;deptomunicipio;tipolugar;otroevidencias;npersonastotal
ERM_ACT_1364;ac10-0256-160518d0acd-e2741a3e-2eac-3;ANTIOQUIA;ANORÍ;Tipo I;05040;05;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10a7434-f2233193-3b08-c;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ANTIOQUIA-ANORÍ;SIN INFORMACION;;10
ERM_ACT_1365;ac10-0256-160518d156c-8424e08e-2eb3-1;ANTIOQUIA;REMEDIOS;Tipo II;05604;05;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10a3314-ce81d98c-38d8-3;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ANTIOQUIA-REMEDIOS;SIN INFORMACION;;10
ERM_ACT_1366;ac10-0256-160518d1fad-fc2b09ac-2eba-4;ANTIOQUIA;TARAZÁ;Tipo I;05790;05;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa105b689-e69474bd-1134-c;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ANTIOQUIA - TARAZÁ;SIN INFORMACION;;10
ERM_ACT_1367;ac10-0256-160518d29cf-a7c8b704-2ec1-d;ARAUCA;ARAUQUITA;Tipo I;81065;81;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10a2142-a9256a99-3838-5;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-ARAUQUITA;SIN INFORMACION;;10
ERM_ACT_1368;ac10-0256-160518d33c1-5469443-2ec8-8a;ARAUCA;FORTUL;Tipo I;81300;81;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10793e2-b009b7eb-2158-a;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-FORTUL;SIN INFORMACION;;10
ERM_ACT_1369;ac10-0256-160518d3efc-69547e28-2ecf-c;ARAUCA;PUERTO RONDÓN;Tipo I;81591;81;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa106760f-1e4e5217-17bc-2;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-PUERTO RONDÓN;SIN INFORMACION;;10
ERM_ACT_1370;ac10-0256-160518d495d-c1834d8-2ed6-a4;ARAUCA;SARAVENA;Tipo I;81736;81;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa105aad1-b8d325e5-10d0-4;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-SARAVENA;SIN INFORMACION;;10
ERM_ACT_1371;ac10-0256-160518d53ec-305cd892-2edd-4;ARAUCA;TAME;Tipo I;81794;81;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10a323a-542d19cd-38d0-f;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-TAME;SIN INFORMACION;;10
ERM_ACT_1372;ac10-0256-160518d5dee-50ea57b9-2ee4-d;CAQUETA;CARTAGENA DEL CHAIRÁ;Tipo I;18150;18;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa1073076-ee9f91f3-1e00-8;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAQUETA-CARTAGENA DEL CHAIRÁ;SIN INFORMACION;;10
ERM_ACT_1373;ac10-0256-160518d684f-1b57400d-2eeb-e;CAQUETA;PUERTO RICO;Tipo I;18592;18;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa1055a02-6c108e97-df8-ad;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAQUETA-PUERTO RICO;SIN INFORMACION;;10
ERM_ACT_1374;ac10-0256-160518d73b9-cda93b51-2ef2-d;CAUCA;CALDONO;Tipo I;19137;19;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa1044111-6b4d9b68-4a8-5d;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-CALDONO;SIN INFORMACION;;10
ERM_ACT_1375;ac10-0256-160518d7e67-10d1033c-2ef9-b;CAUCA;CORINTO;Tipo I;19212;19;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10a5bba-b613a70a-3a34-5;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-CORINTO;SIN INFORMACION;;10
ERM_ACT_1376;ac10-0256-160518d88b8-fde780cd-2f00-6;CAUCA;JAMBALÓ;Tipo I;19364;19;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa1096e1f-2377fa5c-31f8-5;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-JAMBALÓ;SIN INFORMACION;;10
ERM_ACT_1377;ac10-0256-160518d9318-43c38f26-2f07-2;CAUCA;MORALES;Tipo I;19473;19;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa108edb4-5c351683-2d88-d;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-MORALES;SIN INFORMACION;;10
ERM_ACT_1378;ac10-0256-160518d9f8c-494d8cc5-2f0f-e;CAUCA;SILVIA;Tipo II;19743;19;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa103de6f-ebe0a6fa-190-58;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-SILVIA;SIN INFORMACION;;10
ERM_ACT_1380;ac10-0256-160518dab24-d325a32f-2f3a-c;CAUCA;TORIBÍO;Tipo II;19821;19;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa105a2d2-52959847-1088-e;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-TORIBÍO;SIN INFORMACION;;10
ERM_ACT_1382;ac10-0256-160518db5e2-647d654b-2f46-3;CHOCO;ALTO BAUDÓ;Tipo I;27025;27;FENIX GROUP;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa1097246-bf7d3ebf-3220-d;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CHOCO-ALTO BAUDÓ;SIN INFORMACION;;10
ERM_ACT_1423;ac10-0256-160518dc091-df485f1f-2f4d-a;ARAUCA;TAME;Tipo I;81794;81;Descontamina Colombia;NINGUNO;1/08/2015;2015;8;;;0a0a-502c-11aa10a323a-542d19cd-38d0-f;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ARAUCA-TAME;SIN INFORMACION;;300
ERM_ACT_1424;ac10-0256-160518dcee9-c76d9025-2f54-1;CAUCA;SANTANDER DE QUILICHAO;Tipo II;19698;19;Descontamina Colombia;NINGUNO;1/11/2015;2015;11;;;0a0a-502c-11aa105a10d-a4660cf1-1078-6;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-SANTANDER DE QUILICHAO;SIN INFORMACION;;17
ERM_ACT_1425;ac10-0256-160518dd9e5-c204e721-2f5b-a;CORDOBA;PUERTO LIBERTADOR;Tipo I;23580;23;Descontamina Colombia;NINGUNO;1/02/2015;2015;2;;;0a0a-502c-11aa105553f-bfbf2120-dcc-37;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CORDOBA-PUERTO LIBERTADOR;SIN INFORMACION;;25
ERM_ACT_1426;ac10-0256-160518de426-ce1b84e5-2f62-2;CORDOBA;TIERRALTA;Tipo I;23807;23;Descontamina Colombia;NINGUNO;1/02/2015;2015;2;;;0a0a-502c-11aa1074ca8-a1d52bb-1ee4-24;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CORDOBA-TIERRALTA;SIN INFORMACION;;25
ERM_ACT_1427;ac10-0256-160518dee48-7ea9ea6f-2f69-9;GUAVIARE;SAN JOSÉ DEL GUAVIARE;Tipo I;95001;95;Descontamina Colombia;NINGUNO;1/11/2015;2015;11;;;0a0a-502c-11aa104925d-2c2402a0-74c-1f;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;GUAVIARE-SAN JOSÉ DEL GUAVIARE;SIN INFORMACION;;500
ERM_ACT_1428;ac10-0256-160518df8d7-51bc23d4-2f70-4;META;MAPIRIPÁN;Tipo I;50325;50;Descontamina Colombia;NINGUNO;1/11/2015;2015;11;;;0a0a-502c-11aa105c5cb-25ebb216-11b0-2;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-MAPIRIPÁN;SIN INFORMACION;;500
ERM_ACT_1429;ac10-0256-160518f502b-18c37443-2f94-1;TOLIMA;PLANADAS;Tipo I;73555;73;Descontamina Colombia;NINGUNO;1/03/2015;2015;3;;;0a0a-502c-11aa106a8a8-c5ef0016-1970-d;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;TOLIMA-PLANADAS;SIN INFORMACION;;22
ERM_ACT_1430;ac10-0256-160518f5a6c-91e8b6ba-2f9b-4;ANTIOQUIA;BRICEÑO;Tipo I;05107;05;Descontamina Colombia;NINGUNO;1/05/2015;2015;5;;;0a0a-502c-11aa108ac76-d2de9533-2b48-5;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;ANTIOQUIA-BRICEÑO;SIN INFORMACION;;11
ERM_ACT_1431;ac10-0256-160518f6588-4880f50d-2fa3-d;META;MESETAS;Tipo I;50330;50;Descontamina Colombia;NINGUNO;1/05/2015;2015;5;;;0a0a-502c-11aa109476d-51644c87-309c-2;ERM en Desminado Humanitario;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-MESETAS;SIN INFORMACION;;11
ERM_ACT_1432;ac10-0256-160518f7037-25949e3c-2fe1-c;CAQUETA;CURILLO;Tipo I;18205;18;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa10553b8-e673dded-dbc-f7;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAQUETA-CURILLO;SIN INFORMACION;;5
ERM_ACT_1433;ac10-0256-160518f7ab6-a9aaeb05-2fec-c;CAQUETA;EL PAUJIL;Tipo I;18256;18;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa1081528-ac66c81b-25e0-4;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAQUETA-EL PAUJIL;SIN INFORMACION;;5
ERM_ACT_1434;ac10-0256-160518f85f1-bba96a3a-2ff6-4;CAQUETA;FLORENCIA;Tipo I;18001;18;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa10647ad-4c6f85ab-1628-7;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAQUETA-FLORENCIA;SIN INFORMACION;;5
ERM_ACT_1435;ac10-0256-160518f9080-d52e7294-2ffd-8;CAQUETA;PUERTO RICO;Tipo I;18592;18;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa1055a02-6c108e97-df8-ad;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAQUETA-PUERTO RICO;SIN INFORMACION;;5
ERM_ACT_1436;ac10-0256-160518f9bbb-222843b9-3004-1;CAQUETA;SAN JOSÉ DEL FRAGUA;Tipo I;18610;18;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa1054b2d-d91b78e5-d74-13;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAQUETA-SAN JOSÉ DEL FRAGUA;SIN INFORMACION;;4
ERM_ACT_1437;ac10-0256-160518fa58f-d6a8ba09-300b-3;CAQUETA;SAN VICENTE DEL CAGUÁN;Tipo I;18753;18;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa10635f9-bc1e4092-1588-9;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAQUETA-SAN VICENTE DEL CAGUÁN;SIN INFORMACION;;4
ERM_ACT_1438;ac10-0256-160518fb0ba-593cd938-3012-b;CAUCA;BUENOS AIRES;Tipo I;19110;19;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa108e73c-983e72a4-2d4c-2;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-BUENOS AIRES;SIN INFORMACION;;2
ERM_ACT_1439;ac10-0256-160518fbb1b-4b0e2acc-3019-a;CAUCA;CALOTO;Tipo I;19142;19;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa10861b1-dbc0fc3d-2898-c;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-CALOTO;SIN INFORMACION;;2
ERM_ACT_1440;ac10-0256-160518fc58b-3f6c3a71-3020-a;CAUCA;CORINTO;Tipo I;19212;19;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa10a5bba-b613a70a-3a34-5;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-CORINTO;SIN INFORMACION;;2
ERM_ACT_1441;ac10-0256-160518fd00a-4445bc4-3027-b9;CAUCA;EL TAMBO;Tipo I;19256;19;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa105a68b-77f8f44f-10a8-6;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-EL TAMBO;SIN INFORMACION;;2
ERM_ACT_1442;ac10-0256-160518fda5b-2ac40b6a-302e-2;CAUCA;INZÁ;Tipo II;19355;19;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa1084dcc-ee5d0772-27e0-3;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-INZÁ;SIN INFORMACION;;2
ERM_ACT_1443;ac10-0256-160518fe5a5-114b68f5-3035-b;CAUCA;JAMBALÓ;Tipo I;19364;19;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa1096e1f-2377fa5c-31f8-5;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-JAMBALÓ;SIN INFORMACION;;1
ERM_ACT_1444;ac10-0256-160518fefb8-683ea52b-303d-b;CAUCA;MORALES;Tipo I;19473;19;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa108edb4-5c351683-2d88-d;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-MORALES;SIN INFORMACION;;2
ERM_ACT_1445;ac10-0256-160518ffb41-ea66eb4e-3044-5;CAUCA;SUÁREZ;Tipo I;19780;19;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa105d9a1-af8b171-1260-20;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-SUÁREZ;SIN INFORMACION;;2
ERM_ACT_1446;ac10-0256-160519005a1-b7025843-304b-c;CAUCA;TORIBÍO;Tipo II;19821;19;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa105a2d2-52959847-1088-e;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-TORIBÍO;SIN INFORMACION;;2
ERM_ACT_1447;ac10-0256-1605190108e-59a954ed-3052-e;GUAVIARE;CALAMAR;Tipo I;95015;95;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa109642c-6c54c541-3198-6;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;GUAVIARE-CALAMAR;SIN INFORMACION;;5
ERM_ACT_1448;ac10-0256-16051901b8b-3f66fd65-3059-2;GUAVIARE;EL RETORNO;Tipo I;95025;95;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa103aeb4-57d726ed-38-d9b;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;GUAVIARE-EL RETORNO;SIN INFORMACION;;5
ERM_ACT_1449;ac10-0256-160519025db-beccc5d-3060-10;GUAVIARE;MIRAFLORES;Tipo I;95200;95;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa1086ba4-bdf860ba-28f8-b;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;GUAVIARE-MIRAFLORES;SIN INFORMACION;;5
ERM_ACT_1525;ac10-0256-16051902ffd-8e1a23d0-3067-2;CAUCA;CORINTO;Tipo I;19212;19;FENIX GROUP;NINGUNO;1/07/2016;2016;7;31/12/2016;;0a0a-502c-11aa10a5bba-b613a70a-3a34-5;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;CAUCA-CORINTO;SIN INFORMACION;;131
ERM_ACT_1450;ac10-0256-160519039d1-b7f2d027-306e-b;GUAVIARE;SAN JOSÉ DEL GUAVIARE;Tipo I;95001;95;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/10/2016;2016;10;;;0a0a-502c-11aa104925d-2c2402a0-74c-1f;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;GUAVIARE-SAN JOSÉ DEL GUAVIARE;SIN INFORMACION;;4
ERM_ACT_1451;ac10-0256-160519044cd-2ae0f7e-3075-38;META;EL CASTILLO;Tipo I;50251;50;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa107613a-a60481a1-1f9c-f;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-EL CASTILLO;SIN INFORMACION;;4
ERM_ACT_1452;ac10-0256-16051904f5c-246c0d29-307c-7;META;GRANADA;Tipo I;50313;50;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa108ee80-e4492df2-2d90-5;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-GRANADA;SIN INFORMACION;;4
ERM_ACT_1453;ac10-0256-16051905a97-523b0c15-3083-3;META;LEJANÍAS;Tipo I;50400;50;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa10666ae-65ceb7c8-173c-1;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-LEJANÍAS;SIN INFORMACION;;4
ERM_ACT_1454;ac10-0256-1605190647b-78e3280a-308a-d;META;MESETAS;Tipo I;50330;50;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa109476d-51644c87-309c-2;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-MESETAS;SIN INFORMACION;;4
ERM_ACT_1456;ac10-0256-16051906f39-5a03992d-3091-e;META;VISTAHERMOSA;Tipo I;50711;50;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa10a0628-9bfb12c1-374c-6;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;META-VISTAHERMOSA;SIN INFORMACION;;2
ERM_ACT_1457;ac10-0256-16051907c39-c2d30803-3099-3;PUTUMAYO;ORITO;Tipo I;86320;86;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa10a638a-5715cf15-3a74-9;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;PUTUMAYO-ORITO;SIN INFORMACION;;1
ERM_ACT_1458;ac10-0256-16051941f25-871d6e5c-30be-6;PUTUMAYO;PUERTO ASÍS;Tipo I;86568;86;MINISTERIO DE EDUCACION NACIONAL;NINGUNO;1/11/2016;2016;11;;;0a0a-502c-11aa109ea15-a3d65823-3654-e;Erm Comunitaria;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;Otro. Cuál?;;PUTUMAYO-PUERTO ASÍS;SIN INFORMACION;;3
